2025-05-20 20:46:32,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:46:32,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:46:43,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:46:43,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:46:44,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:46:44,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:46:45,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:46:45,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:46:45,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:46:45,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:46:56,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:46:56,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:46:56,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:46:57,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:46:57,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:46:57,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:46:58,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:46:58,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:08,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:09,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:09,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:10,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:10,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:10,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:10,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:10,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:20,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:20,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:21,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:21,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:21,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:22,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:22,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:22,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:32,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:33,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:33,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:33,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:33,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:34,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:35,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:35,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:44,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:45,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:45,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:46,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:46,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:46,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:47,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:47,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:47:57,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:58,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:47:58,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:59,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:47:59,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:47:59,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:00,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:00,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:10,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:48:10,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:48:11,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:48:11,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:48:12,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:12,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:12,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:12,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:23,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:48:23,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:48:23,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:48:24,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:48:24,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:24,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:25,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:25,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:35,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:48:36,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:48:36,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:48:37,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:48:37,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:37,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:38,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:38,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:48,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:48:48,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:48:49,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:48:49,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:49,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:48:49,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:48:50,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:48:50,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:00,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:01,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:01,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:01,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:01,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:01,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:02,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:02,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:11,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:12,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:13,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:13,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:13,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:14,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:14,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:14,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:24,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:24,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:24,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:24,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:25,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:26,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:27,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:27,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:34,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:35,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:36,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:36,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:38,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:39,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:40,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:40,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:47,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:48,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:49,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:49,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:49:51,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:49:52,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:49:53,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:49:53,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:50:04,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:50:05,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:50:05,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:50:05,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:50:16,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:50:16,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:50:17,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:50:17,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:50:27,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:50:28,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:50:29,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:50:29,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:50:40,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:50:41,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:50:42,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:50:42,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:50:53,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:50:54,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:50:55,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:50:55,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:51:06,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:51:07,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:51:08,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:51:08,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:51:19,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:51:19,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
2025-05-20 20:51:20,WiFi AP Gate 3,192.168.0.50,Gate 3,OFFLINE ❌
2025-05-20 20:51:20,Fake Router,10.255.255.1,Maintenance Closet,OFFLINE ❌
2025-05-20 20:51:31,Server Room Switch,192.168.0.1,Server Room,OFFLINE ❌
2025-05-20 20:51:31,Check-in Counter 1,192.168.0.10,Terminal A,OFFLINE ❌
